Date,Mkt-RF,SMB,HML,RF
1959-05-15,1.35,-1.09,1.37,0.055
1959-05-22,0.25,-0.94,1.33,0.055
1959-05-29,0.41,-0.77,-0.05,0.055
1959-06-05,-1.98,0.48,-0.15,0.061
1959-06-12,-0.39,0.05,1.42,0.061
1959-06-19,-0.11,0.4,0.27,0.061
1959-06-26,1.32,-0.39,-0.32,0.061
1959-07-02,2.19,-0.24,0.19,0.063
1959-07-10,0.96,-0.67,0.9,0.063
1959-07-17,-1.15,1.52,-1.15,0.063
1959-07-24,0.8,0.43,0.04,0.063
1959-07-31,1.23,-1.38,0.03,0.063
1959-08-07,-1.09,-0.36,0.9,0.046
1959-08-14,-0.86,0.22,-0.39,0.046
1959-08-21,-0.36,-0.08,-0.32,0.046
1959-08-28,0.71,-0.29,0.17,0.046
1959-09-04,-1.58,-0.63,-0.04,0.077
1959-09-11,-2.02,0.13,0.33,0.077
1959-09-18,-2.46,-0.05,-0.7,0.077
1959-09-25,1.17,0.05,0.23,0.077
1959-10-02,0.75,0.32,0.61,0.075
1959-10-09,-0.21,0.95,-0.49,0.075
1959-10-16,0.57,-0.12,0.38,0.075
1959-10-23,-1.22,0.6,-0.52,0.075
1959-10-30,1.57,-0.44,-1.27,0.075
1959-11-06,0.33,-0.07,-0.18,0.064
1959-11-13,-1.11,1.56,-0.83,0.064
1959-11-20,0.22,0.09,-0.85,0.064
1959-11-27,1.22,-0.16,-1.24,0.064
1959-12-04,1.89,0.13,-0.31,0.084
1959-12-11,0.09,0.12,0.57,0.084
1959-12-18,0.4,-0.41,0.37,0.084
1959-12-24,-0.28,0.63,-0.34,0.084
1959-12-31,1.24,-1.16,-0.48,0.084
1960-01-08,-0.71,0.9,1.81,0.083
1960-01-15,-1.7,1.05,1.13,0.083
1960-01-22,-1.62,0.49,0.12,0.083
1960-01-29,-3.12,-0.24,-0.07,0.083
1960-02-05,0.63,-0.76,-0.52,0.072
1960-02-12,-0.77,0.22,0.56,0.072
1960-02-19,1.33,0.02,-0.69,0.072
1960-02-26,0.07,1.06,-0.73,0.072
1960-03-04,-2.85,-0.34,-1.67,0.087
1960-03-11,-0.59,0.31,0.26,0.087
1960-03-18,1.37,0.15,-0.56,0.087
1960-03-25,1.61,-1.02,-0.47,0.087
1960-04-01,-1.01,0.45,-1.2,0.049
1960-04-08,1.59,-0.63,-0.46,0.049
1960-04-14,0.04,0.09,-0.73,0.049
1960-04-22,-1.61,0.72,-0.4,0.049
1960-04-29,-1.9,0.2,-0.57,0.049
1960-05-06,0.8,-0.22,-1.01,0.068
1960-05-13,1.19,0.59,-0.72,0.068
1960-05-20,0.94,-0.49,0.34,0.068
1960-05-27,-0.03,1.46,-1.2,0.068
1960-06-03,0.86,-1.04,-0.53,0.06
1960-06-10,3.03,-1.03,0.52,0.06
1960-06-17,-0.7,1.06,-1.15,0.06
1960-06-24,0.34,-0.36,1.02,0.06
1960-07-01,-1.02,0.94,-0.93,0.033
1960-07-08,0.51,-0.53,0.68,0.033
1960-07-15,-2.25,0.19,1.25,0.033
1960-07-22,-2.29,0.26,0.76,0.033
1960-07-29,1.45,-0.67,-0.36,0.033
1960-08-05,-0.06,-0.12,0.11,0.041
1960-08-12,2.28,0.2,0.44,0.041
1960-08-19,0.82,0.03,-0.35,0.041
1960-08-26,0.97,0.02,0.36,0.041
1960-09-02,-0.92,1.01,-0.92,0.039
1960-09-09,-1.57,-0.14,0.58,0.039
1960-09-16,-1.81,-0.46,0.43,0.039
1960-09-23,-2.26,0.04,0.12,0.039
1960-09-30,-0.61,-0.78,0.65,0.039
1960-10-07,0.81,-1.13,0.62,0.054
1960-10-14,1.45,-0.9,0.59,0.054
1960-10-21,-2.86,-0.17,1.3,0.054
1960-10-28,0.02,-1.46,0.32,0.054
1960-11-04,2.73,-1.11,0.23,0.033
1960-11-11,1.79,0.59,-0.97,0.033
1960-11-18,0.18,-0.13,-0.66,0.033
1960-11-25,0.81,0.45,-1.32,0.033
1960-12-02,-1.19,0.86,-0.03,0.039
1960-12-09,2.34,-0.59,-0.23,0.039
1960-12-16,1.15,0.15,-0.95,0.039
1960-12-23,0.31,-0.58,0.28,0.039
1960-12-30,1.06,-0.94,0.47,0.039
1961-01-06,0.69,1.26,1.76,0.047
1961-01-13,1.86,0.54,1.06,0.047
1961-01-20,0.76,0.51,0.88,0.047
1961-01-27,1.86,-1.06,-0.27,0.047
1961-02-03,1.71,0.21,-0.17,0.036
1961-02-10,-0.7,1.42,0.56,0.036
1961-02-17,1.13,0.9,0.55,0.036
1961-02-24,1.31,0.7,-1.04,0.036
1961-03-03,1.73,0.28,-1.28,0.051
1961-03-10,-0.37,1.53,-0.47,0.051
1961-03-17,1.79,0.26,-0.36,0.051
1961-03-24,-0.28,0.09,1.01,0.051
1961-03-30,0.97,1.01,-0.28,0.051
1961-04-07,1.27,-0.69,0.53,0.044
1961-04-14,0.63,-0.01,-0.07,0.044
1961-04-21,-0.82,1.24,0.71,0.044
1961-04-28,-0.78,-0.49,1.01,0.044
1961-05-05,1.9,0.32,0.22,0.044
1961-05-12,0.17,1.48,-0.54,0.044
1961-05-19,1.15,-0.81,0.72,0.044
1961-05-26,-0.95,1.31,-0.04,0.044
1961-06-02,0.27,-0.78,-0.8,0.05
1961-06-09,-0.1,-0.92,0.09,0.05
1961-06-16,-2.24,-0.4,-0.46,0.05
1961-06-23,-0.13,-0.84,0.22,0.05
1961-06-30,-0.82,0.14,0.65,0.05
1961-07-07,1.69,0.28,-0.59,0.046
1961-07-14,-0.85,-0.83,0.63,0.046
1961-07-21,-0.77,-0.68,-0.21,0.046
1961-07-28,2.65,-0.58,0.15,0.046
1961-08-04,1.54,-0.72,0.33,0.035
1961-08-11,0.87,-0.51,-0.72,0.035
1961-08-18,0.39,-0.18,0.33,0.035
1961-08-25,-0.86,-0.37,0.23,0.035
1961-09-01,0.92,0.13,-0.77,0.042
1961-09-08,-0.59,-1.0,0.12,0.042
1961-09-15,-0.5,0.23,-0.31,0.042
1961-09-22,-1.36,-0.59,0.74,0.042
1961-09-29,0.08,0.06,-0.96,0.042
1961-10-06,1.74,-0.39,0.18,0.046
1961-10-13,0.1,-0.02,0.26,0.046
1961-10-20,0.54,-0.52,-0.12,0.046
1961-10-27,-0.21,-0.55,-0.39,0.046
1961-11-03,1.68,-0.11,-0.07,0.039
1961-11-10,2.38,0.41,-0.92,0.039
1961-11-17,0.84,0.27,-1.19,0.039
1961-11-24,0.4,0.59,0.34,0.039
1961-12-01,0.03,-0.08,0.89,0.047
1961-12-08,0.31,-0.77,0.61,0.047
1961-12-15,-0.24,-0.59,0.27,0.047
1961-12-22,-1.51,0.79,0.77,0.047
1961-12-29,0.69,-0.41,-0.02,0.047
1962-01-05,-2.73,1.15,2.49,0.06
1962-01-12,-0.04,0.25,0.78,0.06
1962-01-19,-1.18,1.04,0.7,0.06
1962-01-26,-0.94,-0.2,0.82,0.06
1962-02-02,2.3,-1.29,0.6,0.05
1962-02-09,1.17,-0.03,-0.27,0.05
1962-02-16,0.12,0.08,0.83,0.05
1962-02-23,-0.62,-0.33,0.39,0.05
1962-03-02,0.05,0.24,-0.43,0.051
1962-03-09,0.35,0.59,-1.01,0.051
1962-03-16,0.74,-0.28,-0.36,0.051
1962-03-23,-0.74,0.29,-0.27,0.051
1962-03-30,-1.29,-0.25,0.15,0.051
1962-04-06,-1.17,-0.04,-0.06,0.056
1962-04-13,-1.61,-0.55,0.1,0.056
1962-04-19,1.13,-0.33,0.41,0.056
1962-04-27,-3.39,0.21,-0.3,0.056
1962-05-04,-0.11,-0.49,0.0,0.06
1962-05-11,-5.3,-0.54,1.29,0.06
1962-05-18,1.69,-0.35,0.15,0.06
1962-05-25,-6.99,-1.46,1.35,0.06
1962-06-01,-0.02,-0.4,0.09,0.049
1962-06-08,-1.73,-0.17,0.76,0.049
1962-06-15,-4.39,-1.37,1.62,0.049
1962-06-22,-5.89,0.63,0.73,0.049
1962-06-29,3.84,-0.06,-0.65,0.049
1962-07-06,2.71,-0.57,-0.44,0.066
1962-07-13,3.17,2.96,-1.86,0.066
1962-07-20,-1.79,-0.46,0.3,0.066
1962-07-27,0.45,-0.36,-0.45,0.066
1962-08-03,1.46,0.06,-0.74,0.059
1962-08-10,-0.87,0.09,0.51,0.059
1962-08-17,2.57,0.63,-1.7,0.059
1962-08-24,1.15,0.3,-0.21,0.059
1962-08-31,-0.56,0.12,0.04,0.059
1962-09-07,-1.3,-0.33,0.74,0.052
1962-09-14,0.8,-0.91,-0.4,0.052
1962-09-21,-2.09,-0.61,-0.25,0.052
1962-09-28,-2.69,-0.74,1.22,0.052
1962-10-05,1.29,-1.1,-0.07,0.064
1962-10-12,-0.19,-0.18,0.13,0.064
1962-10-19,-2.61,-1.01,0.67,0.064
1962-10-26,-2.16,-1.72,1.29,0.064
1962-11-02,5.88,-0.11,-1.41,0.05
1962-11-09,2.11,0.73,1.07,0.05
1962-11-16,2.43,0.85,0.16,0.05
1962-11-23,2.39,-0.47,0.55,0.05
1962-11-30,1.4,1.48,-0.35,0.05
1962-12-07,1.36,-0.76,-0.95,0.058
1962-12-14,-0.97,-1.28,0.44,0.058
1962-12-21,-0.03,-1.4,0.23,0.058
1962-12-28,0.42,-0.24,0.28,0.058
1963-01-04,2.02,2.48,0.36,0.063
1963-01-11,1.24,0.58,0.35,0.063
1963-01-18,0.45,0.29,0.27,0.063
1963-01-25,1.04,0.35,0.69,0.063
1963-02-01,0.48,-0.83,1.01,0.057
1963-02-08,-0.05,-0.14,0.3,0.057
1963-02-15,0.44,0.37,1.11,0.057
1963-02-21,-0.67,-0.11,0.34,0.057
1963-03-01,-2.62,0.01,0.28,0.057
1963-03-08,1.77,-0.87,0.24,0.057
1963-03-15,0.7,-0.99,0.45,0.057
1963-03-22,0.36,-0.47,0.71,0.057
1963-03-29,0.56,0.06,0.46,0.057
1963-04-05,2.23,-0.95,0.02,0.063
1963-04-11,0.63,-0.17,0.33,0.063
1963-04-19,0.78,-0.36,0.76,0.063
1963-04-26,0.66,0.24,-0.08,0.063
1963-05-03,0.44,0.11,-0.09,0.061
1963-05-10,0.83,0.74,-0.38,0.061
1963-05-17,-0.15,0.85,1.33,0.061
1963-05-24,-0.33,0.31,1.07,0.061
1963-05-31,1.03,-0.98,0.43,0.061
1963-06-07,-0.52,0.02,0.28,0.057
1963-06-14,-0.17,0.4,-1.05,0.057
1963-06-21,0.03,0.3,0.86,0.057
1963-06-28,-1.34,-0.99,0.68,0.057
1963-07-05,1.14,-0.21,-0.45,0.067
1963-07-12,-0.65,0.41,-0.47,0.067
1963-07-19,-1.78,0.03,0.22,0.067
1963-07-26,0.07,-0.42,-0.22,0.067
1963-08-02,1.03,-0.67,-0.02,0.062
1963-08-09,1.72,-0.9,0.31,0.062
1963-08-16,1.39,-0.48,1.14,0.062
1963-08-23,0.51,0.57,-0.22,0.062
1963-08-30,1.12,0.13,0.45,0.062
1963-09-06,0.41,-0.03,0.13,0.068
1963-09-13,0.33,-0.19,0.31,0.068
1963-09-20,0.01,-0.43,0.27,0.068
1963-09-27,-1.72,0.13,-0.73,0.068
1963-10-04,0.81,-0.44,1.27,0.073
1963-10-11,-0.77,0.8,0.45,0.073
1963-10-18,1.33,-0.2,-0.02,0.073
1963-10-25,0.71,-0.07,-1.21,0.073
1963-11-01,-0.39,-0.29,-0.16,0.068
1963-11-08,-0.34,-0.01,0.71,0.068
1963-11-15,-1.27,1.12,-0.19,0.068
1963-11-22,-4.0,-1.6,-0.21,0.068
1963-11-29,5.14,-0.82,1.35,0.068
1963-12-06,0.97,-0.82,-0.09,0.073
1963-12-13,-0.06,-0.45,0.22,0.073
1963-12-20,-0.03,-1.54,0.25,0.073
1963-12-27,0.24,0.76,-0.25,0.073
1964-01-03,1.41,0.81,0.68,0.074
1964-01-10,0.86,0.23,0.17,0.074
1964-01-17,0.17,-0.11,0.62,0.074
1964-01-24,0.64,-0.39,0.28,0.074
1964-01-31,-0.29,-0.69,-0.44,0.074
1964-02-07,0.39,-0.11,0.0,0.066
1964-02-14,0.54,0.34,0.01,0.066
1964-02-20,0.24,-0.25,1.61,0.066
1964-02-28,0.36,0.11,1.2,0.066
1964-03-06,0.59,0.14,0.23,0.078
1964-03-13,0.95,-0.66,1.13,0.078
1964-03-20,-0.19,0.28,0.65,0.078
1964-03-26,0.32,0.78,1.52,0.078
1964-04-03,0.83,0.42,0.27,0.073
1964-04-10,-0.08,1.1,-0.07,0.073
1964-04-17,0.68,-0.89,-0.73,0.073
1964-04-24,-1.06,-0.88,-0.52,0.073
1964-05-01,0.22,-0.92,0.52,0.064
1964-05-08,1.09,-0.86,1.44,0.064
1964-05-15,0.07,0.03,-0.22,0.064
1964-05-22,-0.23,0.27,-0.04,0.064
1964-05-28,-0.3,-0.21,0.46,0.064
1964-06-05,-1.73,-0.37,-0.02,0.076
1964-06-12,0.53,0.08,-0.16,0.076
1964-06-19,1.59,-0.19,0.76,0.076
1964-06-26,0.67,0.21,0.47,0.076
1964-07-02,1.2,-0.31,0.16,0.074
1964-07-10,0.89,0.05,0.42,0.074
1964-07-17,0.76,-0.05,-0.3,0.074
1964-07-24,-0.54,0.52,0.09,0.074
1964-07-31,-0.4,-0.13,0.42,0.074
1964-08-07,-1.52,-0.35,-0.02,0.071
1964-08-14,0.68,0.56,0.13,0.071
1964-08-21,-0.33,-0.14,-0.17,0.071
1964-08-28,-0.08,-0.18,0.04,0.071
1964-09-04,0.92,0.09,0.45,0.07
1964-09-11,0.7,-0.6,0.88,0.07
1964-09-18,0.03,-0.04,0.51,0.07
1964-09-25,0.73,0.17,-0.23,0.07
1964-10-02,0.12,-0.07,0.07,0.073
1964-10-09,0.83,-0.45,0.89,0.073
1964-10-16,-0.37,0.27,0.34,0.073
1964-10-23,0.35,0.28,0.54,0.073
1964-10-30,-0.34,0.58,-0.82,0.073
1964-11-06,0.57,-0.49,-0.72,0.072
1964-11-13,0.1,0.5,-0.13,0.072
1964-11-20,1.21,-0.34,-0.87,0.072
1964-11-27,-1.02,0.72,-0.15,0.072
1964-12-04,-1.03,0.0,-0.38,0.078
1964-12-11,-0.87,-0.31,-0.55,0.078
1964-12-18,0.62,0.22,-0.58,0.078
1964-12-24,-0.21,0.27,-0.53,0.078
1964-12-31,0.61,-0.24,-0.55,0.078
1965-01-08,0.95,1.55,0.23,0.071
1965-01-15,1.04,0.32,0.34,0.071
1965-01-22,0.57,-0.15,0.03,0.071
1965-01-29,0.93,0.88,-0.49,0.071
1965-02-05,-0.02,1.16,-0.6,0.074
1965-02-12,-1.18,0.7,0.21,0.074
1965-02-19,0.25,1.52,0.25,0.074
1965-02-26,1.42,-0.03,0.17,0.074
1965-03-05,-0.52,1.14,-0.42,0.09
1965-03-12,0.44,0.2,0.21,0.09
1965-03-19,-0.49,0.3,0.23,0.09
1965-03-26,-0.79,0.14,0.84,0.09
1965-04-02,0.36,0.22,0.17,0.076
1965-04-09,1.11,0.46,-0.13,0.076
1965-04-15,0.66,0.53,0.17,0.076
1965-04-23,0.68,0.21,-0.51,0.076
1965-04-30,0.18,-0.24,1.03,0.076
1965-05-07,0.75,-1.01,-0.32,0.078
1965-05-14,0.32,0.96,-1.05,0.078
1965-05-21,-1.4,0.45,0.25,0.078
1965-05-28,-0.45,-0.42,-0.45,0.078
1965-06-04,-1.54,-0.24,-0.46,0.088
1965-06-11,-2.46,-1.47,0.84,0.088
1965-06-18,0.12,-0.31,0.09,0.088
1965-06-25,-2.82,-1.33,0.02,0.088
1965-07-02,2.36,-0.77,0.06,0.077
1965-07-09,0.66,0.51,-0.17,0.077
1965-07-16,0.02,0.5,-0.01,0.077
1965-07-23,-1.88,-0.28,0.65,0.077
1965-07-30,1.34,-0.46,1.63,0.077
1965-08-06,1.09,0.7,-0.74,0.082
1965-08-13,0.94,0.98,-0.02,0.082
1965-08-20,-0.03,-0.14,0.29,0.082
1965-08-27,0.68,0.66,-0.34,0.082
1965-09-03,1.05,0.67,-0.16,0.078
1965-09-10,1.05,0.34,-0.85,0.078
1965-09-17,0.82,-0.54,0.47,0.078
1965-09-24,0.08,0.15,0.74,0.078
1965-10-01,-0.27,0.59,-0.39,0.079
1965-10-08,1.15,1.32,0.47,0.079
1965-10-15,0.59,1.21,0.62,0.079
1965-10-22,0.46,0.47,-0.52,0.079
1965-10-29,0.4,-0.79,0.84,0.079
1965-11-05,0.28,0.52,-0.5,0.087
1965-11-12,0.08,1.06,-0.32,0.087
1965-11-19,-0.18,1.19,0.02,0.087
1965-11-26,0.07,1.22,0.52,0.087
1965-12-03,-0.51,1.33,0.69,0.083
1965-12-10,0.65,1.33,-0.36,0.083
1965-12-17,0.53,0.42,2.4,0.083
1965-12-23,-0.22,-1.23,0.44,0.083
1965-12-31,0.2,0.74,-0.54,0.083
1966-01-07,0.73,0.33,1.68,0.095
1966-01-14,0.47,1.41,0.14,0.095
1966-01-21,0.01,0.74,0.35,0.095
1966-01-28,-0.06,1.15,1.25,0.095
1966-02-04,-0.1,-0.47,-0.08,0.087
1966-02-11,0.73,1.49,0.46,0.087
1966-02-18,-1.23,1.46,0.18,0.087
1966-02-25,-1.19,1.18,-0.16,0.087
1966-03-04,-2.05,1.52,-0.67,0.096
1966-03-11,-0.48,-0.37,-0.58,0.096
1966-03-18,-0.56,-1.32,0.1,0.096
1966-03-25,1.27,1.78,-0.84,0.096
1966-04-01,0.18,0.1,-0.16,0.085
1966-04-07,2.03,0.76,0.86,0.085
1966-04-15,0.3,1.75,-0.47,0.085
1966-04-22,0.24,0.35,0.62,0.085
1966-04-29,-1.21,0.64,-1.53,0.085
1966-05-06,-3.75,-3.22,0.32,0.103
1966-05-13,-2.78,-1.66,-1.33,0.103
1966-05-20,-0.2,-1.21,-0.65,0.103
1966-05-27,2.37,1.28,0.01,0.103
1966-06-03,-1.32,0.17,0.0,0.094
1966-06-10,0.5,0.4,0.66,0.094
1966-06-17,0.2,1.64,-0.64,0.094
1966-06-24,0.08,0.02,0.77,0.094
1966-07-01,-1.31,-0.84,0.61,0.088
1966-07-08,2.02,-0.11,-0.42,0.088
1966-07-15,-0.45,0.57,0.05,0.088
1966-07-22,-1.89,-0.09,0.91,0.088
1966-07-29,-2.26,-1.1,0.7,0.088
1966-08-05,0.51,-0.63,-0.34,0.102
1966-08-12,-0.64,0.62,-1.3,0.102
1966-08-19,-4.32,-0.59,0.46,0.102
1966-08-26,-4.26,-1.08,1.48,0.102
1966-09-02,0.92,-2.06,0.41,0.1
1966-09-09,-1.51,-0.3,0.35,0.1
1966-09-16,4.65,-0.43,-1.95,0.1
1966-09-23,-2.92,0.51,1.15,0.1
1966-09-30,-1.48,-0.55,0.52,0.1
1966-10-07,-4.87,-3.6,2.92,0.113
1966-10-14,4.54,-0.7,-1.1,0.113
1966-10-21,1.97,-1.13,-0.81,0.113
1966-10-28,2.44,-1.14,1.59,0.113
1966-11-04,1.0,0.63,-1.56,0.099
1966-11-11,1.49,1.34,-1.47,0.099
1966-11-18,-0.54,1.47,-0.2,0.099
1966-11-25,-0.36,0.38,-0.64,0.099
1966-12-02,-0.62,1.05,-1.01,0.1
1966-12-09,2.37,-0.1,-1.6,0.1
1966-12-16,-0.35,1.59,-0.43,0.1
1966-12-23,-0.02,0.43,1.13,0.1
1966-12-30,-1.51,-0.4,0.0,0.1
1967-01-06,2.25,2.06,1.43,0.108
1967-01-13,2.92,1.22,1.34,0.108
1967-01-20,1.87,1.34,0.3,0.108
1967-01-27,0.34,2.04,-1.17,0.108
1967-02-03,1.38,1.99,0.64,0.089
1967-02-10,0.41,0.7,-0.81,0.089
1967-02-17,0.52,0.67,-0.36,0.089
1967-02-24,-0.3,0.81,-0.54,0.089
1967-03-03,0.92,0.1,-1.06,0.097
1967-03-10,0.84,0.97,0.71,0.097
1967-03-17,1.32,-0.49,-0.25,0.097
1967-03-23,0.64,0.04,-0.01,0.097
1967-03-31,-0.58,0.71,0.51,0.097
1967-04-07,-0.91,-0.09,0.57,0.081
1967-04-14,1.01,-0.3,-0.74,0.081
1967-04-21,2.07,0.52,-0.71,0.081
1967-04-28,1.67,0.26,-1.29,0.081
1967-05-05,0.64,1.26,-0.08,0.083
1967-05-12,-0.69,0.66,0.53,0.083
1967-05-19,-1.13,1.26,0.35,0.083
1967-05-26,-1.09,-0.34,0.15,0.083
1967-06-02,-1.39,-0.27,-0.2,0.066
1967-06-09,2.04,0.56,-0.16,0.066
1967-06-16,1.27,1.59,-0.13,0.066
1967-06-23,-0.38,1.78,0.06,0.066
1967-06-30,-1.28,1.34,1.13,0.066
1967-07-07,1.28,1.52,-0.56,0.079
1967-07-14,1.29,0.83,0.94,0.079
1967-07-21,1.05,-0.93,2.24,0.079
1967-07-28,0.58,1.17,0.14,0.079
1967-08-04,1.32,-0.04,0.16,0.078
1967-08-11,-0.72,-0.01,0.9,0.078
1967-08-18,-0.35,0.16,0.15,0.078
1967-08-25,-2.09,0.13,0.07,0.078
1967-09-01,1.36,0.92,-0.02,0.08
1967-09-08,0.64,0.69,-0.47,0.08
1967-09-15,1.83,-0.11,-0.05,0.08
1967-09-22,0.71,1.05,-0.63,0.08
1967-09-29,-0.27,0.98,-1.28,0.08
1967-10-06,0.56,1.33,-1.4,0.098
1967-10-13,-1.38,0.31,0.34,0.098
1967-10-20,-0.8,-0.08,-1.1,0.098
1967-10-27,-0.47,-0.05,-1.37,0.098
1967-11-03,-3.22,0.55,-0.38,0.089
1967-11-10,0.28,-0.27,0.0,0.089
1967-11-17,0.67,-1.11,-0.21,0.089
1967-11-24,1.15,0.32,-1.24,0.089
1967-12-01,1.0,1.2,0.07,0.083
1967-12-08,0.93,0.99,-0.31,0.083
1967-12-15,-0.16,1.93,-0.34,0.083
1967-12-22,0.31,1.25,0.05,0.083
1967-12-29,1.4,0.61,0.31,0.083
1968-01-05,-0.51,0.6,3.19,0.101
1968-01-12,1.14,1.98,0.3,0.101
1968-01-19,-1.17,2.38,0.03,0.101
1968-01-26,-2.04,0.06,0.02,0.101
1968-02-02,-1.6,-1.56,1.76,0.097
1968-02-09,-2.83,-2.08,0.65,0.097
1968-02-16,0.02,-0.01,0.1,0.097
1968-02-23,0.89,0.63,-0.83,0.097
1968-03-01,-2.24,-1.58,0.77,0.095
1968-03-08,-0.47,-1.2,0.59,0.095
1968-03-15,-0.01,0.13,-0.47,0.095
1968-03-22,-0.88,-0.02,0.1,0.095
1968-03-29,2.02,0.52,-1.1,0.095
1968-04-05,3.4,0.02,-0.73,0.107
1968-04-11,3.41,0.18,-0.03,0.107
1968-04-19,-0.28,2.46,0.46,0.107
1968-04-26,1.75,2.11,-1.03,0.107
1968-05-03,1.47,0.52,0.03,0.111
1968-05-10,0.26,1.57,0.47,0.111
1968-05-17,-1.33,1.35,0.93,0.111
1968-05-24,0.61,1.92,0.3,0.111
1968-05-31,1.64,1.21,-0.58,0.111
1968-06-07,2.93,0.87,0.06,0.106
1968-06-14,-0.27,-0.05,-0.2,0.106
1968-06-21,-0.59,-0.74,0.14,0.106
1968-06-28,-1.33,-0.27,0.65,0.106
1968-07-03,1.4,0.83,-0.33,0.119
1968-07-12,1.38,0.49,0.61,0.119
1968-07-19,-1.99,0.02,2.01,0.119
1968-07-26,-2.71,-1.9,2.39,0.119
1968-08-02,-1.86,-0.57,0.56,0.105
1968-08-09,0.61,0.7,0.23,0.105
1968-08-16,1.63,0.91,-0.16,0.105
1968-08-23,0.04,0.85,0.15,0.105
1968-08-30,0.12,-0.23,0.77,0.105
1968-09-06,2.11,-0.18,-0.31,0.106
1968-09-13,-0.22,1.27,0.12,0.106
1968-09-20,0.88,0.25,0.46,0.106
1968-09-27,0.81,1.03,-0.17,0.106
1968-10-04,1.18,0.07,1.24,0.109
1968-10-11,-0.51,0.06,0.09,0.109
1968-10-18,1.52,-0.19,0.01,0.109
1968-10-25,-0.52,0.45,1.15,0.109
1968-11-01,-1.22,-0.82,0.68,0.106
1968-11-08,0.98,-0.06,-0.63,0.106
1968-11-15,1.97,1.18,-0.68,0.106
1968-11-22,0.83,0.74,0.53,0.106
1968-11-29,1.91,0.56,-0.14,0.106
1968-12-06,-0.32,1.26,-0.42,0.107
1968-12-13,-0.16,1.33,0.46,0.107
1968-12-20,-1.13,0.46,-0.47,0.107
1968-12-27,-1.45,0.56,0.7,0.107
1969-01-03,-0.93,0.11,-0.31,0.131
1969-01-10,-3.28,-1.58,0.8,0.131
1969-01-17,1.05,0.24,0.22,0.131
1969-01-24,0.5,1.33,-0.16,0.131
1969-01-31,0.41,-0.98,0.88,0.131
1969-02-07,0.47,-0.76,0.58,0.115
1969-02-14,-0.07,-0.03,-0.73,0.115
1969-02-20,-4.2,-1.68,0.9,0.115
1969-02-28,-2.11,-1.61,0.1,0.115
1969-03-07,0.11,-1.25,0.71,0.116
1969-03-14,-0.77,-0.25,0.34,0.116
1969-03-21,1.64,0.84,-0.86,0.116
1969-03-28,1.69,0.41,-0.66,0.116
1969-04-03,-0.99,-0.21,0.9,0.133
1969-04-11,0.65,-0.42,-0.07,0.133
1969-04-18,-0.65,-0.69,0.52,0.133
1969-04-25,0.35,-0.09,-0.27,0.133
1969-05-02,2.41,0.92,-1.11,0.121
1969-05-09,1.12,-0.27,-0.14,0.121
1969-05-16,0.59,-0.61,0.14,0.121
1969-05-23,-1.14,0.13,0.5,0.121
1969-05-29,-1.05,0.25,-0.06,0.121
1969-06-06,-1.53,-0.54,-0.34,0.128
1969-06-13,-3.84,-1.23,0.01,0.128
1969-06-20,-2.73,-2.65,0.56,0.128
1969-06-27,0.26,-1.56,-1.21,0.128
1969-07-03,2.51,1.14,-1.86,0.133
1969-07-11,-4.13,-1.18,1.51,0.133
1969-07-18,-1.01,-0.66,0.45,0.133
1969-07-25,-3.54,-1.0,1.05,0.133
1969-08-01,1.46,-1.06,-0.8,0.126
1969-08-08,0.6,-0.28,-0.47,0.126
1969-08-15,0.16,-0.24,-1.5,0.126
1969-08-22,2.16,0.72,-1.37,0.126
1969-08-29,-0.27,-0.08,0.01,0.126
1969-09-05,-2.36,-0.28,0.64,0.155
1969-09-12,0.64,-0.12,-0.84,0.155
1969-09-19,1.06,1.18,-3.23,0.155
1969-09-26,-1.25,0.3,0.34,0.155
1969-10-03,-0.92,0.08,-0.6,0.149
1969-10-10,0.36,-0.02,-1.51,0.149
1969-10-17,3.2,2.32,-0.62,0.149
1969-10-24,2.05,0.95,-0.7,0.149
1969-10-31,-0.82,0.52,0.28,0.149
1969-11-07,1.26,-0.58,-0.93,0.129
1969-11-14,-1.49,-0.58,0.65,0.129
1969-11-21,-3.2,-1.68,1.29,0.129
1969-11-28,-0.36,0.28,-2.31,0.129
1969-12-05,-2.64,-1.52,-0.62,0.16
1969-12-12,-1.18,-1.09,-1.5,0.16
1969-12-19,0.54,-0.73,-1.06,0.16
1969-12-26,0.4,-0.35,0.51,0.16
1970-01-02,1.34,1.33,0.6,0.151
1970-01-09,-0.58,1.51,0.52,0.151
1970-01-16,-1.86,-0.57,-0.71,0.151
1970-01-23,-2.03,0.81,1.22,0.151
1970-01-30,-4.92,0.03,1.26,0.151
1970-02-06,1.53,-1.13,0.17,0.154
1970-02-13,0.38,0.4,-0.12,0.154
1970-02-20,1.52,-1.38,1.93,0.154
1970-02-27,1.62,-0.08,1.67,0.154
1970-03-06,-0.27,-0.06,2.37,0.142
1970-03-13,-2.22,-0.86,2.02,0.142
1970-03-20,-1.31,-1.17,0.97,0.142
1970-03-26,3.09,-0.27,-1.1,0.142
1970-04-03,-0.78,0.16,0.91,0.126
1970-04-10,-1.93,-1.65,1.84,0.126
1970-04-17,-3.51,-2.01,2.31,0.126
1970-04-24,-3.95,-1.96,1.8,0.126
1970-05-01,-1.79,-1.16,-0.02,0.131
1970-05-08,-2.5,-0.56,1.57,0.131
