Date,4 weeks,8 weeks,13 weeks,26 weeks,52 weeks
21/2/2012,0.02,,0.08,0.13,0.16
22/2/2012,0.07,,0.09,0.13,0.16
23/2/2012,0.07,,0.09,0.14,0.16
24/2/2012,0.08,,0.1,0.14,0.17
27/2/2012,0.07,,0.12,0.14,0.16
28/2/2012,0.1,,0.1,0.14,0.17
29/2/2012,0.08,,0.08,0.13,0.17
1/3/2012,0.07,,0.08,0.13,0.17
2/3/2012,0.06,,0.07,0.12,0.16
5/3/2012,0.07,,0.08,0.14,0.16
6/3/2012,0.06,,0.08,0.13,0.17
7/3/2012,0.06,,0.08,0.14,0.18
8/3/2012,0.07,,0.08,0.14,0.18
9/3/2012,0.06,,0.09,0.13,0.18
12/3/2012,0.05,,0.09,0.15,0.18
13/3/2012,0.06,,0.08,0.15,0.19
14/3/2012,0.08,,0.09,0.15,0.2
15/3/2012,0.08,,0.08,0.15,0.2
16/3/2012,0.07,,0.09,0.15,0.2
19/3/2012,0.07,,0.1,0.15,0.2
20/3/2012,0.08,,0.1,0.15,0.21
21/3/2012,0.09,,0.09,0.15,0.2
22/3/2012,0.06,,0.08,0.14,0.18
23/3/2012,0.06,,0.08,0.14,0.18
26/3/2012,0.06,,0.09,0.15,0.18
27/3/2012,0.07,,0.09,0.14,0.17
28/3/2012,0.05,,0.09,0.14,0.17
29/3/2012,0.02,,0.07,0.14,0.17
30/3/2012,0.05,,0.07,0.15,0.18
2/4/2012,0.05,,0.08,0.14,0.17
3/4/2012,0.07,,0.08,0.15,0.2
4/4/2012,0.08,,0.08,0.14,0.19
5/4/2012,0.07,,0.08,0.14,0.19
6/4/2012,0.06,,0.07,0.14,0.19
9/4/2012,0.07,,0.09,0.15,0.19
10/4/2012,0.08,,0.09,0.15,0.19
11/4/2012,0.08,,0.09,0.14,0.18
12/4/2012,0.08,,0.09,0.14,0.18
13/4/2012,0.07,,0.09,0.13,0.17
16/4/2012,0.07,,0.08,0.14,0.17
17/4/2012,0.07,,0.08,0.13,0.17
18/4/2012,0.05,,0.07,0.13,0.17
19/4/2012,0.04,,0.07,0.12,0.16
20/4/2012,0.04,,0.08,0.13,0.17
23/4/2012,0.04,,0.08,0.13,0.16
24/4/2012,0.07,,0.09,0.14,0.17
25/4/2012,0.08,,0.09,0.14,0.17
26/4/2012,0.09,,0.09,0.15,0.17
27/4/2012,0.07,,0.09,0.14,0.18
30/4/2012,0.07,,0.1,0.15,0.19
1/5/2012,0.07,,0.09,0.15,0.19
2/5/2012,0.06,,0.08,0.15,0.18
3/5/2012,0.05,,0.09,0.15,0.19
4/5/2012,0.05,,0.07,0.14,0.18
7/5/2012,0.06,,0.1,0.15,0.18
8/5/2012,0.08,,0.09,0.15,0.18
9/5/2012,0.07,,0.09,0.15,0.18
10/5/2012,0.08,,0.1,0.15,0.18
11/5/2012,0.07,,0.1,0.15,0.18
14/5/2012,0.07,,0.1,0.15,0.18
15/5/2012,0.08,,0.09,0.15,0.18
16/5/2012,0.08,,0.1,0.15,0.19
17/5/2012,0.08,,0.1,0.16,0.19
18/5/2012,0.06,,0.08,0.15,0.19
21/5/2012,0.06,,0.09,0.14,0.2
22/5/2012,0.07,,0.09,0.14,0.2
23/5/2012,0.07,,0.09,0.13,0.19
24/5/2012,0.08,,0.1,0.14,0.2
25/5/2012,0.07,,0.09,0.14,0.19
29/5/2012,0.06,,0.09,0.14,0.19
30/5/2012,0.05,,0.07,0.13,0.19
31/5/2012,0.03,,0.07,0.14,0.18
1/6/2012,0.03,,0.07,0.12,0.17
4/6/2012,0.04,,0.08,0.13,0.18
5/6/2012,0.05,,0.08,0.14,0.18
6/6/2012,0.05,,0.09,0.13,0.18
7/6/2012,0.04,,0.09,0.14,0.18
8/6/2012,0.04,,0.09,0.14,0.18
11/6/2012,0.04,,0.09,0.15,0.17
12/6/2012,0.06,,0.1,0.15,0.18
13/6/2012,0.07,,0.1,0.15,0.17
14/6/2012,0.08,,0.11,0.15,0.17
15/6/2012,0.05,,0.09,0.15,0.17
18/6/2012,0.05,,0.1,0.15,0.17
19/6/2012,0.06,,0.09,0.14,0.17
20/6/2012,0.06,,0.09,0.16,0.19
21/6/2012,0.05,,0.09,0.15,0.18
22/6/2012,0.05,,0.09,0.15,0.18
25/6/2012,0.05,,0.1,0.16,0.18
26/6/2012,0.07,,0.1,0.15,0.21
27/6/2012,0.06,,0.09,0.17,0.21
28/6/2012,0.02,,0.09,0.17,0.22
29/6/2012,0.04,,0.09,0.16,0.21
2/7/2012,0.05,,0.1,0.15,0.21
3/7/2012,0.08,,0.09,0.15,0.21
5/7/2012,0.07,,0.08,0.15,0.19
6/7/2012,0.06,,0.08,0.15,0.2
9/7/2012,0.06,,0.09,0.14,0.19
10/7/2012,0.07,,0.09,0.15,0.19
11/7/2012,0.07,,0.1,0.15,0.19
12/7/2012,0.08,,0.1,0.15,0.19
13/7/2012,0.08,,0.1,0.15,0.19
16/7/2012,0.03,,0.1,0.14,0.17
17/7/2012,0.08,,0.1,0.14,0.17
18/7/2012,0.07,,0.09,0.14,0.17
19/7/2012,0.06,,0.09,0.14,0.16
20/7/2012,0.07,,0.09,0.14,0.16
23/7/2012,0.07,,0.1,0.14,0.16
24/7/2012,0.08,,0.1,0.15,0.18
25/7/2012,0.08,,0.1,0.14,0.17
26/7/2012,0.08,,0.11,0.15,0.18
27/7/2012,0.07,,0.11,0.15,0.17
30/7/2012,0.05,,0.11,0.15,0.18
31/7/2012,0.07,,0.11,0.14,0.16
1/8/2012,0.07,,0.1,0.14,0.17
2/8/2012,0.04,,0.09,0.14,0.17
3/8/2012,0.02,,0.09,0.14,0.16
6/8/2012,0.04,,0.1,0.14,0.16
7/8/2012,0.09,,0.11,0.14,0.18
8/8/2012,0.09,,0.11,0.14,0.18
9/8/2012,0.1,,0.11,0.15,0.19
10/8/2012,0.1,,0.1,0.14,0.17
13/8/2012,0.1,,0.11,0.15,0.18
14/8/2012,0.11,,0.11,0.15,0.18
15/8/2012,0.11,,0.09,0.14,0.18
16/8/2012,0.1,,0.09,0.14,0.19
17/8/2012,0.09,,0.09,0.14,0.19
20/8/2012,0.09,,0.11,0.14,0.18
21/8/2012,0.1,,0.11,0.14,0.2
22/8/2012,0.1,,0.11,0.13,0.19
23/8/2012,0.1,,0.11,0.13,0.19
24/8/2012,0.1,,0.1,0.13,0.19
27/8/2012,0.1,,0.11,0.14,0.18
28/8/2012,0.12,,0.1,0.15,0.18
29/8/2012,0.12,,0.12,0.14,0.18
30/8/2012,0.12,,0.1,0.14,0.17
31/8/2012,0.09,,0.09,0.14,0.16
4/9/2012,0.1,,0.1,0.14,0.16
5/9/2012,0.11,,0.11,0.14,0.16
6/9/2012,0.1,,0.11,0.14,0.17
7/9/2012,0.09,,0.11,0.14,0.17
10/9/2012,0.09,,0.1,0.14,0.17
11/9/2012,0.09,,0.1,0.14,0.17
12/9/2012,0.09,,0.1,0.13,0.17
13/9/2012,0.1,,0.1,0.13,0.16
14/9/2012,0.08,,0.11,0.13,0.17
17/9/2012,0.05,,0.11,0.13,0.17
18/9/2012,0.08,,0.1,0.13,0.18
19/9/2012,0.08,,0.11,0.14,0.18
20/9/2012,0.06,,0.11,0.14,0.18
21/9/2012,0.05,,0.11,0.14,0.18
24/9/2012,0.02,,0.11,0.14,0.18
25/9/2012,0.06,,0.11,0.15,0.18
26/9/2012,0.05,,0.11,0.13,0.17
27/9/2012,0.05,,0.09,0.14,0.16
28/9/2012,0.06,,0.1,0.14,0.17
1/10/2012,0.05,,0.09,0.14,0.16
2/10/2012,0.09,,0.09,0.14,0.16
3/10/2012,0.09,,0.09,0.14,0.15
4/10/2012,0.1,,0.1,0.14,0.17
5/10/2012,0.1,,0.11,0.15,0.17
9/10/2012,0.11,,0.1,0.15,0.17
10/10/2012,0.12,,0.1,0.15,0.17
11/10/2012,0.12,,0.1,0.14,0.17
12/10/2012,0.12,,0.11,0.15,0.17
15/10/2012,0.1,,0.11,0.15,0.18
16/10/2012,0.13,,0.09,0.15,0.18
17/10/2012,0.13,,0.11,0.15,0.18
18/10/2012,0.12,,0.1,0.15,0.18
19/10/2012,0.11,,0.1,0.14,0.18
22/10/2012,0.1,,0.1,0.15,0.19
23/10/2012,0.11,,0.11,0.15,0.18
24/10/2012,0.13,,0.11,0.16,0.18
25/10/2012,0.13,,0.11,0.16,0.18
26/10/2012,0.12,,0.12,0.15,0.18
29/10/2012,0.13,,0.14,0.16,0.17
31/10/2012,0.09,,0.11,0.16,0.17
1/11/2012,0.06,,0.09,0.15,0.17
2/11/2012,0.08,,0.09,0.15,0.18
5/11/2012,0.09,,0.11,0.15,0.18
6/11/2012,0.12,,0.1,0.15,0.18
7/11/2012,0.12,,0.1,0.14,0.17
8/11/2012,0.13,,0.1,0.15,0.19
9/11/2012,0.13,,0.09,0.15,0.17
13/11/2012,0.12,,0.11,0.15,0.17
14/11/2012,0.15,,0.1,0.15,0.18
15/11/2012,0.13,,0.08,0.14,0.17
16/11/2012,0.07,,0.06,0.13,0.16
19/11/2012,0.06,,0.09,0.14,0.16
20/11/2012,0.15,,0.08,0.14,0.16
21/11/2012,0.17,,0.1,0.14,0.17
23/11/2012,0.16,,0.1,0.14,0.18
26/11/2012,0.15,,0.1,0.15,0.16
27/11/2012,0.17,,0.1,0.15,0.17
28/11/2012,0.17,,0.1,0.14,0.17
29/11/2012,0.16,,0.09,0.15,0.17
30/11/2012,0.11,,0.08,0.13,0.17
3/12/2012,0.13,,0.1,0.14,0.17
4/12/2012,0.07,,0.1,0.15,0.17
5/12/2012,0.07,,0.1,0.14,0.17
6/12/2012,0.07,,0.1,0.14,0.17
7/12/2012,0.06,,0.09,0.14,0.17
10/12/2012,0.05,,0.09,0.14,0.17
11/12/2012,0.04,,0.08,0.13,0.16
12/12/2012,0.04,,0.07,0.1,0.14
13/12/2012,0.02,,0.06,0.11,0.14
14/12/2012,0.01,,0.04,0.09,0.13
17/12/2012,0.01,,0.05,0.1,0.13
18/12/2012,0.04,,0.06,0.12,0.16
19/12/2012,0.03,,0.05,0.1,0.15
20/12/2012,0.02,,0.06,0.1,0.15
21/12/2012,0.02,,0.06,0.12,0.15
24/12/2012,0.02,,0.06,0.11,0.15
26/12/2012,0.05,,0.09,0.13,0.15
27/12/2012,0.01,,0.08,0.12,0.14
28/12/2012,0,,0.01,0.1,0.14
31/12/2012,0.02,,0.05,0.11,0.15
2/1/2013,0.07,,0.08,0.12,0.14
3/1/2013,0.06,,0.08,0.12,0.14
4/1/2013,0.06,,0.07,0.11,0.14
7/1/2013,0.05,,0.07,0.11,0.14
8/1/2013,0.06,,0.07,0.11,0.14
9/1/2013,0.04,,0.06,0.09,0.13
10/1/2013,0.05,,0.06,0.1,0.14
11/1/2013,0.04,,0.07,0.1,0.14
14/1/2013,0.05,,0.08,0.11,0.14
15/1/2013,0.09,,0.09,0.11,0.14
16/1/2013,0.07,,0.08,0.11,0.14
17/1/2013,0.05,,0.07,0.11,0.14
18/1/2013,0.04,,0.08,0.1,0.14
22/1/2013,0.03,,0.08,0.1,0.13
23/1/2013,0.06,,0.08,0.1,0.14
24/1/2013,0.06,,0.08,0.1,0.14
25/1/2013,0.06,,0.08,0.11,0.14
28/1/2013,0.03,,0.07,0.11,0.15
29/1/2013,0.03,,0.07,0.11,0.14
30/1/2013,0.04,,0.07,0.11,0.14
31/1/2013,0.04,,0.07,0.12,0.14
1/2/2013,0.02,,0.06,0.11,0.14
4/2/2013,0.03,,0.07,0.11,0.14
5/2/2013,0.06,,0.07,0.11,0.15
6/2/2013,0.06,,0.07,0.12,0.15
7/2/2013,0.03,,0.07,0.11,0.15
8/2/2013,0.03,,0.07,0.11,0.14
11/2/2013,0.05,,0.09,0.12,0.15
12/2/2013,0.08,,0.09,0.12,0.14
13/2/2013,0.09,,0.1,0.12,0.15
14/2/2013,0.1,,0.11,0.13,0.16
15/2/2013,0.09,,0.1,0.13,0.16
19/2/2013,0.09,,0.12,0.13,0.16
20/2/2013,0.12,,0.12,0.13,0.16
21/2/2013,0.12,,0.13,0.13,0.15
22/2/2013,0.11,,0.13,0.14,0.16
25/2/2013,0.09,,0.12,0.14,0.15
26/2/2013,0.11,,0.14,0.14,0.16
27/2/2013,0.11,,0.11,0.13,0.16
28/2/2013,0.07,,0.11,0.13,0.16
1/3/2013,0.07,,0.11,0.12,0.15
4/3/2013,0.06,,0.11,0.12,0.15
5/3/2013,0.09,,0.08,0.12,0.15
6/3/2013,0.09,,0.1,0.12,0.15
7/3/2013,0.1,,0.1,0.11,0.15
8/3/2013,0.09,,0.1,0.11,0.15
11/3/2013,0.09,,0.1,0.12,0.15
12/3/2013,0.1,,0.1,0.12,0.15
13/3/2013,0.09,,0.09,0.12,0.15
14/3/2013,0.08,,0.1,0.12,0.15
15/3/2013,0.07,,0.09,0.11,0.14
18/3/2013,0.07,,0.07,0.11,0.14
19/3/2013,0.08,,0.07,0.11,0.14
20/3/2013,0.08,,0.07,0.11,0.14
21/3/2013,0.08,,0.07,0.11,0.13
22/3/2013,0.07,,0.07,0.11,0.13
25/3/2013,0.06,,0.08,0.11,0.13
26/3/2013,0.08,,0.07,0.11,0.13
27/3/2013,0.06,,0.09,0.12,0.13
28/3/2013,0.04,,0.07,0.11,0.13
1/4/2013,0.06,,0.08,0.11,0.13
2/4/2013,0.06,,0.07,0.11,0.14
3/4/2013,0.06,,0.06,0.1,0.13
4/4/2013,0.07,,0.07,0.1,0.13
5/4/2013,0.05,,0.07,0.1,0.13
8/4/2013,0.05,,0.07,0.1,0.13
9/4/2013,0.06,,0.06,0.1,0.13
10/4/2013,0.07,,0.07,0.1,0.12
11/4/2013,0.06,,0.07,0.1,0.12
12/4/2013,0.05,,0.06,0.09,0.11
15/4/2013,0.04,,0.06,0.09,0.12
16/4/2013,0.06,,0.06,0.09,0.12
17/4/2013,0.05,,0.06,0.09,0.12
18/4/2013,0.03,,0.05,0.09,0.11
19/4/2013,0.04,,0.05,0.09,0.11
22/4/2013,0.04,,0.05,0.09,0.11
23/4/2013,0.04,,0.05,0.09,0.11
24/4/2013,0.05,,0.06,0.09,0.12
25/4/2013,0.04,,0.05,0.08,0.11
26/4/2013,0.04,,0.05,0.09,0.11
29/4/2013,0.03,,0.05,0.08,0.11
30/4/2013,0.03,,0.05,0.09,0.11
1/5/2013,0.03,,0.06,0.08,0.11
2/5/2013,0.02,,0.05,0.08,0.11
3/5/2013,0.02,,0.05,0.08,0.11
6/5/2013,0.01,,0.04,0.08,0.11
7/5/2013,0.01,,0.04,0.08,0.1
8/5/2013,0.01,,0.04,0.08,0.11
9/5/2013,0.02,,0.04,0.08,0.11
10/5/2013,0.02,,0.04,0.08,0.11
13/5/2013,0.02,,0.05,0.08,0.12
14/5/2013,0.01,,0.05,0.09,0.11
15/5/2013,0.01,,0.04,0.09,0.11
16/5/2013,0,,0.03,0.08,0.11
17/5/2013,0.01,,0.04,0.08,0.11
20/5/2013,0.01,,0.05,0.09,0.11
21/5/2013,0.04,,0.04,0.09,0.11
22/5/2013,0.04,,0.04,0.08,0.1
23/5/2013,0.03,,0.05,0.08,0.11
24/5/2013,0.03,,0.04,0.07,0.11
28/5/2013,0.02,,0.05,0.09,0.12
29/5/2013,0.04,,0.05,0.08,0.14
30/5/2013,0.02,,0.04,0.07,0.13
31/5/2013,0.03,,0.04,0.07,0.14
3/6/2013,0.03,,0.05,0.08,0.14
4/6/2013,0.05,,0.04,0.08,0.14
5/6/2013,0.04,,0.05,0.08,0.14
6/6/2013,0.04,,0.05,0.08,0.13
7/6/2013,0.04,,0.04,0.07,0.13
10/6/2013,0.04,,0.05,0.08,0.13
11/6/2013,0.05,,0.05,0.08,0.13
12/6/2013,0.04,,0.05,0.08,0.13
13/6/2013,0.04,,0.05,0.08,0.13
14/6/2013,0.04,,0.05,0.08,0.12
17/6/2013,0.05,,0.05,0.08,0.12
18/6/2013,0.04,,0.05,0.08,0.12
19/6/2013,0.04,,0.05,0.08,0.12
20/6/2013,0.03,,0.05,0.09,0.13
21/6/2013,0.02,,0.05,0.09,0.12
24/6/2013,0.01,,0.06,0.11,0.14
25/6/2013,0.03,,0.06,0.11,0.17
26/6/2013,0.02,,0.06,0.11,0.16
27/6/2013,0.02,,0.06,0.11,0.15
28/6/2013,0.02,,0.04,0.1,0.15
1/7/2013,0.01,,0.04,0.09,0.15
2/7/2013,0.02,,0.03,0.08,0.14
3/7/2013,0.03,,0.05,0.08,0.14
5/7/2013,0.03,,0.04,0.08,0.14
8/7/2013,0.02,,0.05,0.07,0.13
9/7/2013,0.04,,0.04,0.08,0.13
10/7/2013,0.03,,0.04,0.08,0.12
11/7/2013,0.02,,0.04,0.07,0.12
12/7/2013,0.02,,0.04,0.07,0.11
15/7/2013,0.02,,0.04,0.07,0.1
16/7/2013,0.02,,0.03,0.07,0.09
17/7/2013,0.02,,0.03,0.08,0.1
18/7/2013,0.01,,0.03,0.07,0.1
19/7/2013,0.01,,0.03,0.07,0.1
22/7/2013,0.01,,0.04,0.07,0.09
23/7/2013,0.02,,0.02,0.07,0.12
24/7/2013,0.02,,0.03,0.07,0.12
25/7/2013,0.02,,0.02,0.06,0.12
26/7/2013,0.02,,0.03,0.07,0.11
29/7/2013,0.01,,0.03,0.07,0.11
30/7/2013,0.03,,0.04,0.07,0.11
31/7/2013,0.03,,0.04,0.08,0.11
1/8/2013,0.02,,0.04,0.08,0.12
2/8/2013,0.02,,0.04,0.07,0.11
5/8/2013,0.03,,0.05,0.08,0.11
6/8/2013,0.05,,0.04,0.08,0.11
7/8/2013,0.05,,0.05,0.08,0.11
8/8/2013,0.05,,0.05,0.07,0.11
9/8/2013,0.05,,0.05,0.07,0.1
12/8/2013,0.05,,0.06,0.08,0.11
13/8/2013,0.06,,0.06,0.08,0.11
14/8/2013,0.06,,0.05,0.07,0.11
15/8/2013,0.05,,0.05,0.08,0.12
16/8/2013,0.05,,0.05,0.08,0.12
19/8/2013,0.03,,0.06,0.08,0.12
20/8/2013,0.03,,0.04,0.07,0.13
21/8/2013,0.02,,0.04,0.07,0.14
22/8/2013,0.01,,0.03,0.06,0.14
23/8/2013,0.02,,0.03,0.06,0.14
26/8/2013,0.03,,0.04,0.07,0.13
27/8/2013,0.04,,0.05,0.07,0.12
28/8/2013,0.04,,0.03,0.07,0.13
29/8/2013,0.03,,0.02,0.06,0.13
30/8/2013,0.02,,0.03,0.05,0.12
3/9/2013,0.03,,0.02,0.05,0.13
4/9/2013,0.02,,0.02,0.05,0.13
5/9/2013,0.03,,0.02,0.06,0.15
6/9/2013,0.02,,0.02,0.05,0.13
9/9/2013,0.02,,0.02,0.04,0.11
10/9/2013,0.01,,0.02,0.04,0.11
11/9/2013,0.01,,0.02,0.05,0.11
12/9/2013,0.01,,0.01,0.02,0.11
13/9/2013,0.01,,0.01,0.02,0.11
16/9/2013,0.01,,0.02,0.04,0.11
17/9/2013,0.01,,0.01,0.04,0.12
18/9/2013,0.01,,0.01,0.04,0.11
19/9/2013,0,,0.01,0.03,0.1
20/9/2013,0.01,,0.01,0.05,0.11
23/9/2013,0.01,,0.02,0.05,0.1
24/9/2013,0.02,,0.02,0.05,0.1
25/9/2013,0.02,,0.02,0.05,0.1
26/9/2013,0.04,,0,0.03,0.09
27/9/2013,0.03,,0.02,0.03,0.09
30/9/2013,0.03,,0.02,0.04,0.09
1/10/2013,0.1,,0.02,0.04,0.09
2/10/2013,0.08,,0.02,0.05,0.1
3/10/2013,0.13,,0.03,0.05,0.1
4/10/2013,0.12,,0.03,0.04,0.1
7/10/2013,0.15,,0.03,0.06,0.11
8/10/2013,0.27,,0.05,0.09,0.14
9/10/2013,0.27,,0.05,0.08,0.14
10/10/2013,0.26,,0.05,0.07,0.13
11/10/2013,0.26,,0.08,0.07,0.13
15/10/2013,0.35,,0.14,0.16,0.15
16/10/2013,0.14,,0.1,0.11,0.15
17/10/2013,0.01,,0.05,0.08,0.13
18/10/2013,0.01,,0.04,0.08,0.12
21/10/2013,0.02,,0.04,0.07,0.11
22/10/2013,0.04,,0.04,0.07,0.1
23/10/2013,0.02,,0.04,0.07,0.11
24/10/2013,0.02,,0.03,0.07,0.11
25/10/2013,0.02,,0.04,0.08,0.1
28/10/2013,0.02,,0.04,0.08,0.1
29/10/2013,0.06,,0.04,0.08,0.1
30/10/2013,0.05,,0.04,0.09,0.1
31/10/2013,0.03,,0.04,0.08,0.09
1/11/2013,0.03,,0.04,0.08,0.09
4/11/2013,0.02,,0.05,0.09,0.09
5/11/2013,0.06,,0.05,0.08,0.09
6/11/2013,0.05,,0.05,0.09,0.1
7/11/2013,0.04,,0.05,0.09,0.1
8/11/2013,0.04,,0.06,0.09,0.11
12/11/2013,0.05,,0.08,0.1,0.12
13/11/2013,0.06,,0.08,0.1,0.13
14/11/2013,0.06,,0.08,0.1,0.13
15/11/2013,0.06,,0.08,0.1,0.13
18/11/2013,0.04,,0.09,0.1,0.13
19/11/2013,0.05,,0.08,0.1,0.14
20/11/2013,0.06,,0.08,0.11,0.12
21/11/2013,0.02,,0.07,0.1,0.12
22/11/2013,0.02,,0.07,0.1,0.12
25/11/2013,0.03,,0.08,0.11,0.13
26/11/2013,0.07,,0.07,0.11,0.12
27/11/2013,0.06,,0.07,0.11,0.12
29/11/2013,0.05,,0.06,0.11,0.12
2/12/2013,0.02,,0.05,0.1,0.12
3/12/2013,0.04,,0.06,0.1,0.12
4/12/2013,0.04,,0.06,0.1,0.13
5/12/2013,0.02,,0.06,0.1,0.12
6/12/2013,0.03,,0.06,0.1,0.12
9/12/2013,0.03,,0.07,0.1,0.12
10/12/2013,0.03,,0.07,0.1,0.14
11/12/2013,0.02,,0.07,0.1,0.13
12/12/2013,0.01,,0.07,0.09,0.14
13/12/2013,0.02,,0.07,0.09,0.14
16/12/2013,0.01,,0.07,0.09,0.13
17/12/2013,0.02,,0.07,0.09,0.14
18/12/2013,0.01,,0.07,0.1,0.13
19/12/2013,0.01,,0.06,0.09,0.13
20/12/2013,0.01,,0.07,0.09,0.13
23/12/2013,0.01,,0.07,0.09,0.13
24/12/2013,0.01,,0.07,0.09,0.13
26/12/2013,0,,0.07,0.09,0.12
27/12/2013,0,,0.07,0.09,0.11
30/12/2013,0.01,,0.07,0.1,0.12
31/12/2013,0.01,,0.07,0.1,0.12
2/1/2014,0.01,,0.07,0.09,0.12
3/1/2014,0.01,,0.07,0.1,0.12
6/1/2014,0.01,,0.05,0.08,0.11
7/1/2014,0.01,,0.04,0.08,0.13
8/1/2014,0,,0.05,0.08,0.13
9/1/2014,0.01,,0.04,0.06,0.13
10/1/2014,0.01,,0.05,0.06,0.12
13/1/2014,0,,0.03,0.06,0.11
14/1/2014,0,,0.04,0.06,0.11
15/1/2014,0.01,,0.04,0.06,0.12
16/1/2014,0.01,,0.04,0.07,0.11
17/1/2014,0.01,,0.05,0.07,0.11
21/1/2014,0.01,,0.04,0.07,0.11
22/1/2014,0,,0.04,0.07,0.1
23/1/2014,0.01,,0.04,0.05,0.1
24/1/2014,0.04,,0.04,0.06,0.1
27/1/2014,0.04,,0.05,0.07,0.1
28/1/2014,0.05,,0.05,0.07,0.1
29/1/2014,0.04,,0.04,0.07,0.1
30/1/2014,0.04,,0.02,0.06,0.09
31/1/2014,0.03,,0.02,0.06,0.09
3/2/2014,0.04,,0.05,0.07,0.1
4/2/2014,0.12,,0.06,0.07,0.12
5/2/2014,0.13,,0.07,0.07,0.12
6/2/2014,0.07,,0.07,0.08,0.13
7/2/2014,0.1,,0.08,0.09,0.12
10/2/2014,0.07,,0.07,0.1,0.12
11/2/2014,0.05,,0.05,0.1,0.12
12/2/2014,0.01,,0.05,0.09,0.12
13/2/2014,0.01,,0.03,0.08,0.12
14/2/2014,0.01,,0.02,0.07,0.11
18/2/2014,0.02,,0.05,0.08,0.11
19/2/2014,0.04,,0.06,0.09,0.1
20/2/2014,0.02,,0.05,0.08,0.11
21/2/2014,0.02,,0.05,0.08,0.11
24/2/2014,0.02,,0.05,0.08,0.1
25/2/2014,0.04,,0.05,0.08,0.1
26/2/2014,0.04,,0.05,0.08,0.1
27/2/2014,0.04,,0.04,0.07,0.1
28/2/2014,0.04,,0.05,0.08,0.11
3/3/2014,0.04,,0.05,0.08,0.11
4/3/2014,0.06,,0.05,0.08,0.12
5/3/2014,0.06,,0.06,0.09,0.13
6/3/2014,0.06,,0.05,0.08,0.12
7/3/2014,0.06,,0.06,0.09,0.13
10/3/2014,0.05,,0.05,0.08,0.12
11/3/2014,0.06,,0.05,0.08,0.13
12/3/2014,0.05,,0.05,0.08,0.12
13/3/2014,0.06,,0.05,0.08,0.12
14/3/2014,0.05,,0.05,0.08,0.12
17/3/2014,0.05,,0.06,0.08,0.12
18/3/2014,0.07,,0.05,0.07,0.12
19/3/2014,0.07,,0.06,0.09,0.14
20/3/2014,0.06,,0.06,0.09,0.13
21/3/2014,0.05,,0.06,0.08,0.13
24/3/2014,0.05,,0.06,0.08,0.13
25/3/2014,0.05,,0.05,0.08,0.12
26/3/2014,0.05,,0.05,0.07,0.11
27/3/2014,0.02,,0.04,0.06,0.11
28/3/2014,0.03,,0.04,0.06,0.12
31/3/2014,0.03,,0.05,0.07,0.12
1/4/2014,0.02,,0.04,0.06,0.13
2/4/2014,0.02,,0.02,0.06,0.12
3/4/2014,0.03,,0.02,0.05,0.11
4/4/2014,0.03,,0.03,0.05,0.11
7/4/2014,0.03,,0.03,0.06,0.11
8/4/2014,0.04,,0.03,0.06,0.11
9/4/2014,0.03,,0.04,0.05,0.1
10/4/2014,0.03,,0.04,0.06,0.09
11/4/2014,0.04,,0.04,0.06,0.09
14/4/2014,0.03,,0.04,0.06,0.1
15/4/2014,0.03,,0.04,0.05,0.1
16/4/2014,0.03,,0.04,0.05,0.1
17/4/2014,0.02,,0.03,0.05,0.1
21/4/2014,0.02,,0.04,0.06,0.1
22/4/2014,0.02,,0.03,0.06,0.1
23/4/2014,0.02,,0.02,0.05,0.1
24/4/2014,0,,0.01,0.04,0.09
25/4/2014,0.01,,0.03,0.04,0.1
28/4/2014,0,,0.03,0.05,0.09
29/4/2014,0.02,,0.02,0.05,0.11
30/4/2014,0.02,,0.03,0.05,0.11
1/5/2014,0.02,,0.03,0.05,0.1
2/5/2014,0.01,,0.02,0.05,0.1
5/5/2014,0.01,,0.03,0.05,0.11
6/5/2014,0.03,,0.03,0.05,0.1
7/5/2014,0.03,,0.03,0.05,0.1
8/5/2014,0.02,,0.03,0.05,0.1
9/5/2014,0.02,,0.03,0.05,0.1
12/5/2014,0.02,,0.03,0.05,0.09
13/5/2014,0.03,,0.03,0.05,0.09
14/5/2014,0.02,,0.03,0.05,0.09
15/5/2014,0.01,,0.03,0.05,0.08
16/5/2014,0.01,,0.03,0.05,0.08
19/5/2014,0.01,,0.03,0.05,0.08
20/5/2014,0.04,,0.03,0.06,0.08
21/5/2014,0.04,,0.04,0.06,0.08
22/5/2014,0.03,,0.03,0.05,0.08
23/5/2014,0.04,,0.04,0.05,0.09
27/5/2014,0.03,,0.04,0.06,0.08
28/5/2014,0.04,,0.04,0.05,0.1
29/5/2014,0.05,,0.04,0.05,0.1
30/5/2014,0.05,,0.04,0.06,0.1
2/6/2014,0.04,,0.04,0.06,0.1
3/6/2014,0.04,,0.04,0.06,0.1
4/6/2014,0.04,,0.04,0.06,0.1
5/6/2014,0.03,,0.04,0.06,0.1
6/6/2014,0.02,,0.04,0.06,0.11
9/6/2014,0.03,,0.04,0.06,0.1
10/6/2014,0.04,,0.04,0.06,0.1
11/6/2014,0.03,,0.04,0.06,0.1
12/6/2014,0.02,,0.04,0.07,0.09
13/6/2014,0.02,,0.04,0.07,0.1
16/6/2014,0.03,,0.04,0.07,0.1
17/6/2014,0.03,,0.04,0.07,0.1
